Ano;Departamentos;Distritos;provincia;Región natural;Maxepi Week;Semana;Maxyear;Muerte Mat;Geometría;Mmaterna1;Mmaterna2
2021;LA LIBERTAD;TRUJILLO;TRUJILLO;COSTA;16;12;2021;1;Polygon;;1
2021;LAMBAYEQUE;PICSI;CHICLAYO;COSTA;16;4;2021;1;Polygon;;1
2021;LIMA;COMAS;LIMA;COSTA;16;15;2021;1;Polygon;;1
2021;LIMA;COMAS;LIMA;COSTA;16;1;2021;1;Polygon;;1
2021;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;5;2021;1;Polygon;;1
2013;TACNA;PALCA;TACNA;SIERRA;16;31;2021;1;Polygon;;1
2015;PUNO;JULIACA;SAN ROMAN;SIERRA;16;42;2021;1;Polygon;;1
2012;PUNO;ACORA;PUNO;SIERRA;16;9;2021;1;MultiPolygon;;1
2012;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;44;2021;1;Polygon;;1
2012;JUNIN;PICHANAQUI;CHANCHAMAYO;SELVA;16;48;2021;1;Polygon;;1
2014;PIURA;TAMBO GRANDE;PIURA;COSTA;16;9;2021;1;Polygon;;1
2013;LIMA;RIMAC;LIMA;COSTA;16;9;2021;1;Polygon;;1
2013;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;19;2021;1;Polygon;;1
2012;PIURA;LAS LOMAS;PIURA;COSTA;16;30;2021;1;Polygon;;1
2013;MADRE DE DIOS;MADRE DE DIOS;MANU;SELVA;16;34;2021;1;Polygon;;1
2012;PIURA;VICE;SECHURA;COSTA;16;26;2021;1;Polygon;;1
2016;LIMA;COMAS;LIMA;COSTA;16;19;2021;1;Polygon;;1
2012;LIMA;ATE;LIMA;COSTA;16;50;2021;1;Polygon;;1
2013;LIMA;LA VICTORIA;LIMA;COSTA;16;42;2021;1;Polygon;;1
2014;LIMA;SAN VICENTE DE CAÑETE;CAÑETE;COSTA;16;23;2021;1;Polygon;;1
2014;LIMA;SAN MARTIN DE PORRES;LIMA;COSTA;16;36;2021;1;Polygon;;1
2014;LA LIBERTAD;USQUIL;OTUZCO;SIERRA;16;25;2021;1;Polygon;;1
2014;PIURA;PIURA;PIURA;COSTA;16;30;2021;1;Polygon;;1
2014;LORETO;ANDOAS;DATEM DEL MARAÑON;SELVA;16;20;2021;1;Polygon;;1
2013;LIMA;HUARAL;HUARAL;COSTA;16;49;2021;1;Polygon;;1
2019;JUNIN;PERENE;CHANCHAMAYO;SELVA;16;5;2021;1;Polygon;;1
2019;UCAYALI;IPARIA;CORONEL PORTILLO;SELVA;16;8;2021;1;Polygon;;1
2019;LIMA;SANTA ROSA;LIMA;COSTA;16;35;2021;1;Polygon;;1
2021;ICA;ICA;ICA;COSTA;16;14;2021;1;Polygon;;1
2021;ICA;CHINCHA ALTA;CHINCHA;COSTA;16;8;2021;1;Polygon;;1
2021;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;10;2021;1;Polygon;;1
2021;ICA;PARCONA;ICA;COSTA;16;13;2021;1;Polygon;;1
2021;PIURA;PAITA;PAITA;COSTA;16;15;2021;1;Polygon;;1
2021;LA LIBERTAD;TRUJILLO;TRUJILLO;COSTA;16;12;2021;1;Polygon;;1
2021;LA LIBERTAD;VICTOR LARCO HERRERA;TRUJILLO;COSTA;16;12;2021;1;Polygon;;1
2021;LAMBAYEQUE;MONSEFU;CHICLAYO;COSTA;16;8;2021;1;Polygon;;1
2021;LIMA;SAN LUIS;CAÑETE;COSTA;16;9;2021;1;Polygon;;1
2021;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;7;2021;1;Polygon;;1
2021;PIURA;LA BREA;TALARA;COSTA;16;9;2021;1;Polygon;;1
2021;SAN MARTIN;TARAPOTO;SAN MARTIN;SELVA;16;2;2021;1;Polygon;;1
2021;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;2;2021;1;Polygon;;1
2021;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;4;2021;1;Polygon;;1
2021;LA LIBERTAD;CARABAMBA;JULCAN;SIERRA;16;16;2021;1;Polygon;;1
2021;PUNO;ROSASPATA;HUANCANE;SIERRA;16;4;2021;1;Polygon;;1
2021;PASCO;TINYAHUARCO;PASCO;SIERRA;16;3;2021;1;Polygon;;1
2019;PUNO;AZANGARO;AZANGARO;SIERRA;16;35;2021;1;Polygon;;1
2019;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;4;2021;1;Polygon;;1
2019;PUNO;JULIACA;SAN ROMAN;SIERRA;16;7;2021;1;Polygon;;1
2018;PUNO;ILAVE;EL COLLAO;SIERRA;16;43;2021;1;Polygon;;1
2012;SAN MARTIN;TINGO DE PONASA;PICOTA;SELVA;16;39;2021;1;Polygon;;1
2018;HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;SELVA;16;45;2021;1;Polygon;;1
2013;PUNO;SAN JUAN DEL ORO;SANDIA;SELVA;16;43;2021;1;Polygon;;1
2013;ICA;PUEBLO NUEVO;ICA;COSTA;16;5;2021;1;Polygon;;1
2018;PASCO;YANACANCHA;PASCO;SIERRA;16;51;2021;1;Polygon;;1
2017;LA LIBERTAD;EL PORVENIR;TRUJILLO;COSTA;16;20;2021;1;Polygon;;1
2021;LORETO;ANDOAS;DATEM DEL MARAÑON;SELVA;16;6;2021;1;Polygon;;1
2021;HUANUCO;CODO DEL POZUZO;PUERTO INCA;SELVA;16;14;2021;1;Polygon;;1
2018;LAMBAYEQUE;SANTA ROSA;CHICLAYO;COSTA;16;47;2021;1;Polygon;;1
2018;PIURA;TAMBO GRANDE;PIURA;COSTA;16;41;2021;1;Polygon;;1
2018;PUNO;SAN ANTON;AZANGARO;SIERRA;16;2;2021;1;Polygon;;1
2019;LA LIBERTAD;CASCAS;GRAN CHIMU;COSTA;16;19;2021;1;Polygon;;1
2017;AYACUCHO;SANCOS;LUCANAS;SIERRA;16;48;2021;1;Polygon;;1
2018;LORETO;TROMPETEROS;LORETO;SELVA;16;40;2021;1;Polygon;;1
2013;SAN MARTIN;CAYNARACHI;LAMAS;SELVA;16;13;2021;1;Polygon;;1
2017;ICA;PARCONA;ICA;COSTA;16;19;2021;1;Polygon;;1
2018;LIMA;SAN VICENTE DE CAÑETE;CAÑETE;COSTA;16;22;2021;1;Polygon;;1
2018;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;31;2021;1;Polygon;;1
2018;PASCO;TICLACAYAN;PASCO;SIERRA;16;45;2021;1;Polygon;;1
2021;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;LIMA;ATE;LIMA;COSTA;16;10;2021;1;Polygon;;1
2017;JUNIN;PICHANAQUI;CHANCHAMAYO;SELVA;16;52;2021;1;Polygon;;1
2017;LIMA;EL AGUSTINO;LIMA;COSTA;16;11;2021;1;Polygon;;1
2014;JUNIN;SATIPO;SATIPO;SELVA;16;1;2021;1;Polygon;;1
2013;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;1;2021;1;Polygon;;1
2012;PUNO;HUATA;PUNO;SIERRA;16;47;2021;1;Polygon;;1
2021;LIMA;JESUS MARIA;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;2;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;JUNIN;PARIAHUANCA;HUANCAYO;SIERRA;16;4;2021;1;Polygon;;1
2014;PIURA;SULLANA;SULLANA;COSTA;16;21;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;10;2021;1;Polygon;;1
2021;LIMA;LA VICTORIA;LIMA;COSTA;16;14;2021;1;Polygon;;1
2021;LIMA;RIMAC;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;PIURA;TAMBO GRANDE;PIURA;COSTA;16;12;2021;1;Polygon;;1
2021;LAMBAYEQUE;PIMENTEL;CHICLAYO;COSTA;16;4;2021;1;Polygon;;1
2021;LAMBAYEQUE;JOSE LEONARDO ORTIZ;CHICLAYO;COSTA;16;15;2021;1;Polygon;;1
2021;LAMBAYEQUE;CHICLAYO;CHICLAYO;COSTA;16;6;2021;1;Polygon;;1
2021;UCAYALI;PADRE ABAD;PADRE ABAD;SELVA;16;3;2021;1;Polygon;;1
2021;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;16;2021;1;Polygon;;1
2021;LA LIBERTAD;OTUZCO;OTUZCO;SIERRA;16;13;2021;1;Polygon;;1
2014;LIMA;EL AGUSTINO;LIMA;COSTA;16;14;2021;1;Polygon;;1
2012;LIMA;ATE;LIMA;COSTA;16;17;2021;1;Polygon;;1
2014;AMAZONAS;BAGUA;BAGUA;SELVA;16;39;2021;1;Polygon;;1
2012;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;COSTA;16;28;2021;1;Polygon;;1
2012;LIMA;OYON;OYON;SIERRA;16;14;2021;1;Polygon;;1
2012;PIURA;CASTILLA;PIURA;COSTA;16;11;2021;1;Polygon;;1
2012;ICA;LA TINGUIÑA;ICA;COSTA;16;9;2021;1;Polygon;;1
2012;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;49;2021;1;Polygon;;1
2012;LA LIBERTAD;BULDIBUYO;PATAZ;SIERRA;16;39;2021;1;Polygon;;1
2014;LA LIBERTAD;VICTOR LARCO HERRERA;TRUJILLO;COSTA;16;24;2021;1;Polygon;;1
2016;PIURA;PIURA;PIURA;COSTA;16;40;2021;1;Polygon;;1
2021;TUMBES;ZARUMILLA;ZARUMILLA;COSTA;16;13;2021;1;Polygon;;1
2021;ICA;PISCO;PISCO;COSTA;16;16;2021;1;Polygon;;1
2021;LIMA;PATIVILCA;BARRANCA;COSTA;16;14;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;6;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;8;2021;1;Polygon;;1
2021;LIMA;COMAS;LIMA;COSTA;16;12;2021;1;Polygon;;1
2021;JUNIN;MOROCOCHA;YAULI;SIERRA;16;14;2021;1;Polygon;;1
2021;ICA;PUEBLO NUEVO;CHINCHA;COSTA;16;9;2021;1;Polygon;;1
2021;ICA;ICA;ICA;COSTA;16;15;2021;1;Polygon;;1
2021;AREQUIPA;CHALA;CARAVELI;COSTA;16;12;2021;1;Polygon;;1
2021;ICA;NASCA;NASCA;COSTA;16;10;2021;1;Polygon;;1
2021;LIMA;BARRANCA;BARRANCA;COSTA;16;15;2021;1;Polygon;;1
2021;LAMBAYEQUE;MONSEFU;CHICLAYO;COSTA;16;15;2021;1;Polygon;;1
2021;PIURA;CHULUCANAS;MORROPON;COSTA;16;11;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;16;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;15;2021;1;Polygon;;1
2021;LIMA;SANTA ANITA;LIMA;COSTA;16;9;2021;1;Polygon;;1
2021;LIMA;ATE;LIMA;COSTA;16;5;2021;1;Polygon;;1
2021;LIMA;LURIGANCHO;LIMA;COSTA;16;13;2021;1;Polygon;;1
2021;LIMA;SANTA ANITA;LIMA;COSTA;16;1;2021;1;Polygon;;1
2021;LIMA;SANTA ANITA;LIMA;COSTA;16;11;2021;1;Polygon;;1
2021;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;14;2021;1;Polygon;;1
2021;PIURA;SULLANA;SULLANA;COSTA;16;8;2021;1;Polygon;;1
2021;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;3;2021;1;Polygon;;1
2021;PIURA;CASTILLA;PIURA;COSTA;16;16;2021;1;Polygon;;1
2021;PASCO;CONSTITUCION;OXAPAMPA;SELVA;16;11;2021;1;Polygon;;1
2021;LORETO;IQUITOS;MAYNAS;SELVA;16;5;2021;1;Polygon;;1
2021;LORETO;NAUTA;LORETO;SELVA;16;12;2021;1;Polygon;;1
2021;PUNO;PUNO;PUNO;SIERRA;16;5;2021;1;Polygon;;1
2021;PUNO;ANANEA;SAN ANTONIO DE PUTINA;SIERRA;16;6;2021;1;Polygon;;1
2021;CAJAMARCA;LLAMA;CHOTA;SIERRA;16;7;2021;1;Polygon;;1
2021;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;5;2021;1;Polygon;;1
2018;LIMA;ANCON;LIMA;COSTA;16;45;2021;1;Polygon;;1
2016;TACNA;TACNA;TACNA;COSTA;16;36;2021;1;Polygon;;1
2019;SAN MARTIN;BAJO BIAVO;BELLAVISTA;SELVA;16;22;2021;1;Polygon;;1
2018;PUNO;PUNO;PUNO;SIERRA;16;49;2021;1;Polygon;;1
2019;LAMBAYEQUE;MORROPE;LAMBAYEQUE;COSTA;16;22;2021;1;Polygon;;1
2014;JUNIN;EL TAMBO;HUANCAYO;SIERRA;16;45;2021;1;Polygon;;1
2021;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;11;2021;1;Polygon;;1
2016;PIURA;PIURA;PIURA;COSTA;16;48;2021;1;Polygon;;1
2019;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;19;2021;1;Polygon;;1
2019;LORETO;NAUTA;LORETO;SELVA;16;1;2021;1;Polygon;;1
2018;PUNO;JULIACA;SAN ROMAN;SIERRA;16;20;2021;1;Polygon;;1
2019;PUNO;PUNO;PUNO;SIERRA;16;9;2021;1;Polygon;;1
2013;PIURA;PIURA;PIURA;COSTA;16;47;2021;1;Polygon;;1
2019;PIURA;SULLANA;SULLANA;COSTA;16;22;2021;1;Polygon;;1
2014;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;TACNA;COSTA;16;15;2021;1;Polygon;;1
2019;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;4;2021;1;Polygon;;1
2019;SAN MARTIN;BAJO BIAVO;BELLAVISTA;SELVA;16;19;2021;1;Polygon;;1
2017;HUANCAVELICA;ROSARIO;ACOBAMBA;SIERRA;16;24;2021;1;Polygon;;1
2018;JUNIN;CHUPACA;CHUPACA;SIERRA;16;23;2021;1;Polygon;;1
2013;PUNO;VILQUE CHICO;HUANCANE;SIERRA;16;9;2021;1;Polygon;;1
2014;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;41;2021;1;Polygon;;1
2016;PASCO;HUANCABAMBA;OXAPAMPA;SELVA;16;25;2021;1;Polygon;;1
2015;CAJAMARCA;SAN BENITO;CONTUMAZA;COSTA;16;32;2021;1;Polygon;;1
2013;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;7;2021;1;Polygon;;1
2012;ANCASH;NUEVO CHIMBOTE;SANTA;COSTA;16;34;2021;1;Polygon;;1
2014;JUNIN;PERENE;CHANCHAMAYO;SELVA;16;52;2021;1;Polygon;;1
2012;LA LIBERTAD;CASA GRANDE;ASCOPE;COSTA;16;50;2021;1;Polygon;;1
2012;LORETO;NAUTA;LORETO;SELVA;16;29;2021;1;Polygon;;1
2013;LIMA;LOS OLIVOS;LIMA;COSTA;16;32;2021;1;Polygon;;1
2012;LIMA;CARABAYLLO;LIMA;COSTA;16;7;2021;1;Polygon;;1
2015;LORETO;YAVARI;MARISCAL RAMON CASTILLA;SELVA;16;50;2021;1;Polygon;;1
2012;LA LIBERTAD;EL PORVENIR;TRUJILLO;COSTA;16;24;2021;1;Polygon;;1
2015;LIMA;LA VICTORIA;LIMA;COSTA;16;23;2021;1;Polygon;;1
2014;JUNIN;ULCUMAYO;JUNIN;SIERRA;16;24;2021;1;Polygon;;1
2018;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;COSTA;16;35;2021;1;Polygon;;1
2012;SAN MARTIN;TARAPOTO;SAN MARTIN;SELVA;16;31;2021;1;Polygon;;1
2012;JUNIN;RIO NEGRO;SATIPO;SELVA;16;24;2021;1;Polygon;;1
2016;LA LIBERTAD;USQUIL;OTUZCO;SIERRA;16;43;2021;1;Polygon;;1
2013;LORETO;SAN JUAN BAUTISTA;MAYNAS;SELVA;16;23;2021;1;Polygon;;1
2017;LORETO;CONTAMANA;UCAYALI;SELVA;16;41;2021;1;Polygon;;1
2017;HUANUCO;PUERTO INCA;PUERTO INCA;SELVA;16;1;2021;1;Polygon;;1
2019;SAN MARTIN;TABALOSOS;LAMAS;SELVA;16;19;2021;1;Polygon;;1
2018;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;19;2021;1;Polygon;;1
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;25;2021;1;Polygon;;1
2017;LORETO;ANDOAS;DATEM DEL MARAÑON;SELVA;16;47;2021;1;Polygon;;1
2018;PIURA;SAPILLICA;AYABACA;COSTA;16;37;2021;1;Polygon;;1
2016;JUNIN;SAN RAMON;CHANCHAMAYO;SELVA;16;30;2021;1;Polygon;;1
2019;JUNIN;SAN RAMON;CHANCHAMAYO;SELVA;16;36;2021;1;Polygon;;1
2017;LA LIBERTAD;CHICAMA;ASCOPE;COSTA;16;24;2021;1;Polygon;;1
2017;LA LIBERTAD;SANAGORAN;SANCHEZ CARRION;SIERRA;16;23;2021;1;Polygon;;1
2016;PUNO;MACUSANI;CARABAYA;SIERRA;16;22;2021;1;Polygon;;1
2018;LIMA;SAN VICENTE DE CAÑETE;CAÑETE;COSTA;16;31;2021;1;Polygon;;1
2015;PUNO;SAN JUAN DEL ORO;SANDIA;SELVA;16;28;2021;1;Polygon;;1
2018;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;SIERRA;16;22;2021;1;Polygon;;1
2018;PIURA;MARCAVELICA;SULLANA;COSTA;16;3;2021;1;Polygon;;1
2018;AMAZONAS;CHUQUIBAMBA;CHACHAPOYAS;SIERRA;16;20;2021;1;Polygon;;1
2016;LIMA;EL AGUSTINO;LIMA;COSTA;16;27;2021;1;Polygon;;1
2019;ANCASH;CACERES DEL PERU;SANTA;COSTA;16;50;2021;1;Polygon;;1
2017;LIMA;MALA;CAÑETE;COSTA;16;40;2021;1;Polygon;;1
2017;LIMA;EL AGUSTINO;LIMA;COSTA;16;8;2021;1;Polygon;;1
2019;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;38;2021;1;Polygon;;1
2017;LAMBAYEQUE;REQUE;CHICLAYO;COSTA;16;40;2021;1;Polygon;;1
2017;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;40;2021;1;Polygon;;1
2019;ICA;ICA;ICA;COSTA;16;51;2021;1;Polygon;;1
2017;LIMA;EL AGUSTINO;LIMA;COSTA;16;1;2021;1;Polygon;;1
2014;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;53;2021;1;Polygon;;1
2015;JUNIN;CHILCA;HUANCAYO;SIERRA;16;5;2021;1;Polygon;;1
2016;LIMA;LIMA;LIMA;COSTA;16;39;2021;1;Polygon;;1
2012;LIMA;RIMAC;LIMA;COSTA;16;18;2021;1;Polygon;;1
2013;LA LIBERTAD;OTUZCO;OTUZCO;SIERRA;16;50;2021;1;Polygon;;1
2013;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;16;7;2021;1;Polygon;;1
2016;AMAZONAS;IMAZA;BAGUA;SELVA;16;1;2021;1;Polygon;;1
2018;PIURA;PIURA;PIURA;COSTA;16;19;2021;1;Polygon;;1
2016;SAN MARTIN;NUEVA CAJAMARCA;RIOJA;SELVA;16;13;2021;1;Polygon;;1
2015;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;36;2021;1;Polygon;;1
2015;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;41;2021;1;Polygon;;1
2012;AYACUCHO;CHAVIÑA;LUCANAS;SIERRA;16;7;2021;1;Polygon;;1
2013;TACNA;ALTO DE LA ALIANZA;TACNA;COSTA;16;28;2021;1;Polygon;;1
2013;LORETO;PUNCHANA;MAYNAS;SELVA;16;24;2021;1;Polygon;;1
2013;TUMBES;CORRALES;TUMBES;COSTA;16;52;2021;1;Polygon;;1
2013;PIURA;VICE;SECHURA;COSTA;16;35;2021;1;Polygon;;1
2015;SAN MARTIN;SAPOSOA;HUALLAGA;SELVA;16;3;2021;1;Polygon;;1
2016;JUNIN;CHANCHAMAYO;CHANCHAMAYO;SELVA;16;11;2021;1;Polygon;;1
2015;CUSCO;ECHARATE;LA CONVENCION;SELVA;16;50;2021;1;Polygon;;1
2016;JUNIN;CONCEPCION;CONCEPCION;SIERRA;16;30;2021;1;Polygon;;1
2013;HUANCAVELICA;HUACHOCOLPA;TAYACAJA;SIERRA;16;27;2021;1;Polygon;;1
2015;LA LIBERTAD;LA ESPERANZA;TRUJILLO;COSTA;16;46;2021;1;Polygon;;1
2013;JUNIN;HUANCAYO;HUANCAYO;SIERRA;16;23;2021;1;Polygon;;1
2016;LORETO;RAMON CASTILLA;MARISCAL RAMON CASTILLA;SELVA;16;44;2021;1;Polygon;;1
2013;LIMA;PUEBLO LIBRE;LIMA;COSTA;16;44;2021;1;Polygon;;1
2013;PIURA;BELLAVISTA;SULLANA;COSTA;16;20;2021;1;Polygon;;1
2014;LIMA;EL AGUSTINO;LIMA;COSTA;16;22;2021;1;Polygon;;1
2014;LA LIBERTAD;CASCAS;GRAN CHIMU;COSTA;16;51;2021;1;Polygon;;1
2012;LA LIBERTAD;PARCOY;PATAZ;SIERRA;16;21;2021;1;Polygon;;1
2014;PIURA;PARIÑAS;TALARA;COSTA;16;25;2021;1;Polygon;;1
2013;MOQUEGUA;MOQUEGUA;MARISCAL NIETO;COSTA;16;1;2021;1;Polygon;;1
2016;PIURA;MANCORA;TALARA;COSTA;16;35;2021;1;Polygon;;1
2016;LA LIBERTAD;VIRU;VIRU;COSTA;16;35;2021;1;Polygon;;1
2017;LIMA;COMAS;LIMA;COSTA;16;13;2021;1;Polygon;;1
2014;LIMA;HUACHO;HUAURA;COSTA;16;41;2021;1;Polygon;;1
2012;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;41;2021;1;Polygon;;1
2015;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;9;2021;1;Polygon;;1
2012;PUNO;AYAVIRI;MELGAR;SIERRA;16;28;2021;1;Polygon;;1
2012;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;29;2021;1;Polygon;;1
2013;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;40;2021;1;Polygon;;1
2015;PIURA;CATACAOS;PIURA;COSTA;16;38;2021;1;Polygon;;1
2013;JUNIN;COCHAS;CONCEPCION;SIERRA;16;18;2021;1;Polygon;;1
2013;LIMA;COMAS;LIMA;COSTA;16;44;2021;1;Polygon;;1
2012;LA LIBERTAD;SAYAPULLO;GRAN CHIMU;SIERRA;16;50;2021;1;Polygon;;1
2015;LA LIBERTAD;USQUIL;OTUZCO;SIERRA;16;7;2021;1;Polygon;;1
2013;SAN MARTIN;ALTO SAPOSOA;HUALLAGA;SELVA;16;34;2021;1;Polygon;;1
2016;LORETO;BALSAPUERTO;ALTO AMAZONAS;SELVA;16;23;2021;1;Polygon;;1
2013;LA LIBERTAD;HUASO;JULCAN;SIERRA;16;27;2021;1;Polygon;;1
2012;LORETO;ANDOAS;DATEM DEL MARAÑON;SELVA;16;26;2021;1;Polygon;;1
2014;LORETO;PUNCHANA;MAYNAS;SELVA;16;22;2021;1;Polygon;;1
2014;PIURA;HUARMACA;HUANCABAMBA;SIERRA;16;2;2021;1;Polygon;;1
2015;LA LIBERTAD;CHAO;VIRU;COSTA;16;19;2021;1;Polygon;;1
2015;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;34;2021;1;Polygon;;1
2015;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;7;2021;1;Polygon;;1
2014;LA LIBERTAD;TRUJILLO;TRUJILLO;COSTA;16;46;2021;1;Polygon;;1
2014;LA LIBERTAD;GUADALUPE;PACASMAYO;COSTA;16;27;2021;1;Polygon;;1
2013;LA LIBERTAD;CASA GRANDE;ASCOPE;COSTA;16;40;2021;1;Polygon;;1
2012;LA LIBERTAD;GUADALUPE;PACASMAYO;COSTA;16;10;2021;1;Polygon;;1
2012;LIMA;LOS OLIVOS;LIMA;COSTA;16;9;2021;1;Polygon;;1
2018;LAMBAYEQUE;CHONGOYAPE;CHICLAYO;COSTA;16;30;2021;1;Polygon;;1
2014;LA LIBERTAD;MOCHE;TRUJILLO;COSTA;16;29;2021;1;Polygon;;1
2014;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;1;2021;1;Polygon;;1
2015;LIMA;SAYAN;HUAURA;COSTA;16;21;2021;1;Polygon;;1
2012;PIURA;PAITA;PAITA;COSTA;16;2;2021;1;Polygon;;1
2017;PIURA;LA UNION;PIURA;COSTA;16;19;2021;1;Polygon;;1
2012;LIMA;CHANCAY;HUARAL;COSTA;16;10;2021;1;Polygon;;1
2016;LORETO;MORONA;DATEM DEL MARAÑON;SELVA;16;36;2021;1;Polygon;;1
2016;LORETO;SAN JUAN BAUTISTA;MAYNAS;SELVA;16;14;2021;1;Polygon;;1
2012;LORETO;IQUITOS;MAYNAS;SELVA;16;23;2021;1;Polygon;;1
2013;HUANUCO;CODO DEL POZUZO;PUERTO INCA;SELVA;16;41;2021;1;Polygon;;1
2013;PUNO;SAMAN;AZANGARO;SIERRA;16;1;2021;1;Polygon;;1
2012;JUNIN;PARIAHUANCA;HUANCAYO;SIERRA;16;33;2021;1;Polygon;;1
2013;PASCO;HUARIACA;PASCO;SIERRA;16;52;2021;1;Polygon;;1
2012;PIURA;SULLANA;SULLANA;COSTA;16;30;2021;1;Polygon;;1
2012;AREQUIPA;LOMAS;CARAVELI;COSTA;16;23;2021;1;Polygon;;1
2015;LA LIBERTAD;PUEBLO NUEVO;CHEPEN;COSTA;16;19;2021;1;Polygon;;1
2014;PIURA;CASTILLA;PIURA;COSTA;16;20;2021;1;Polygon;;1
2013;LORETO;BELEN;MAYNAS;SELVA;16;43;2021;1;Polygon;;1
2016;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;20;2021;1;Polygon;;1
2012;PUNO;ZEPITA;CHUCUITO;SIERRA;16;19;2021;1;Polygon;;1
2017;PUNO;HUANCANE;HUANCANE;SIERRA;16;38;2021;1;Polygon;;1
2012;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;43;2021;1;Polygon;;1
2015;LIMA;INDEPENDENCIA;LIMA;COSTA;16;24;2021;1;Polygon;;1
2013;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;20;2021;1;Polygon;;1
2015;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;37;2021;1;Polygon;;1
2012;LIMA;LIMA;LIMA;COSTA;16;5;2021;1;Polygon;;1
2013;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;21;2021;1;Polygon;;1
2012;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;41;2021;1;Polygon;;1
2012;LIMA;COMAS;LIMA;COSTA;16;12;2021;1;Polygon;;1
2012;LIMA;INDEPENDENCIA;LIMA;COSTA;16;39;2021;1;Polygon;;1
2016;LIMA;COMAS;LIMA;COSTA;16;11;2021;1;Polygon;;1
2015;LORETO;PUNCHANA;MAYNAS;SELVA;16;44;2021;1;Polygon;;1
2015;LA LIBERTAD;HUANCASPATA;PATAZ;SIERRA;16;52;2021;1;Polygon;;1
